query_idx,cluster,miller_family,cluster_coherence@10,precision@10_miller,mean_similarity@10
145276,1,{331},1.0,1.0,0.9903382897377014
109785,4,{321},1.0,1.0,0.9857986867427826
85168,1,{431},1.0,1.0,0.9962660551071167
93409,2,{711},1.0,1.0,0.9961249589920044
38439,2,{711},1.0,1.0,0.9921124219894409
99760,1,{331},0.7,1.0,0.986665815114975
36620,4,{321},1.0,1.0,0.9852967679500579
51150,3,{521},1.0,0.8,0.9960154831409455
41952,7,{322},1.0,0.9,0.9917157709598541
106098,4,{221},1.0,1.0,0.982847797870636
32748,7,{322},1.0,1.0,0.9978420376777649
118012,2,{711},1.0,1.0,0.991944819688797
146064,4,{441},0.8,1.0,0.9815462470054627
52644,0,{521},1.0,0.4,0.9915543138980866
147986,0,{441},1.0,1.0,0.9922952711582184
71962,3,{421},0.8,1.0,0.9807359158992768
110571,5,{221},1.0,0.4,0.9925118148326874
22872,7,{433},1.0,0.6,0.9880314707756043
73151,3,{421},1.0,1.0,0.9956337153911591
138123,4,{321},1.0,1.0,0.9901241600513458
132466,5,{332},1.0,1.0,0.987062644958496
36559,0,{321},1.0,1.0,0.9867653489112854
33735,3,{421},1.0,0.9,0.996126526594162
22380,6,{711},1.0,1.0,0.9906599938869476
111096,4,{432},1.0,1.0,0.9698954999446869
42351,0,{531},0.9,1.0,0.9955085217952728
60292,4,{321},1.0,1.0,0.9918146193027496
45054,2,{310},0.8,1.0,0.9949824869632721
93829,4,{432},1.0,1.0,0.9889751732349396
57812,3,{210},1.0,0.8,0.9908581972122192
47713,4,{421},0.3,1.0,0.993838882446289
28553,4,{321},1.0,1.0,0.9812696754932404
91649,3,{510},1.0,1.0,0.9857493817806244
58752,3,{521},1.0,1.0,0.9959578454494477
24478,3,{421},1.0,1.0,0.9958360195159912
141403,4,{321},1.0,1.0,0.9922096312046051
137641,4,{421},1.0,1.0,0.9928085029125213
15439,2,{510},1.0,0.9,0.9888192236423492
22565,3,{421},1.0,1.0,0.9941822171211243
142686,3,{530},1.0,0.8,0.9816852152347565
83367,1,{321},0.7,0.9,0.996744579076767
31518,3,{510},1.0,0.9,0.9957244098186493
4702,0,{522},0.6,0.6,0.9702950298786164
103772,5,{432},1.0,1.0,0.9913483500480652
107282,4,{321},1.0,0.8,0.980458390712738
78802,1,{511},1.0,1.0,0.9872798502445221
112517,1,{521},1.0,1.0,0.9904492974281311
53605,0,{321},1.0,1.0,0.986424845457077
63181,0,{441},1.0,1.0,0.9905669510364532
94517,5,{322},0.9,1.0,0.9756152391433716
83,5,{433},1.0,1.0,0.9900852680206299
85873,2,{210},1.0,0.9,0.9896477878093719
13923,1,{211},0.8,1.0,0.9844616889953614
21071,5,{432},1.0,1.0,0.9859316766262054
31730,0,{531},1.0,1.0,0.9929655194282532
62312,7,{311},1.0,0.7,0.9929533481597901
26459,3,{310},0.9,1.0,0.9903619349002838
86154,3,{510},1.0,1.0,0.9912317931652069
65911,0,{522},1.0,1.0,0.9804526627063751
75060,1,{521},1.0,1.0,0.9863864362239838
140754,4,{321},1.0,1.0,0.9898182868957519
141621,4,{321},1.0,1.0,0.9923167109489441
68508,1,{521},0.8,1.0,0.990891844034195
81538,3,{431},1.0,0.9,0.9959424078464508
72194,3,{310},1.0,0.9,0.9951272249221802
48989,0,{210},1.0,1.0,0.9892536401748657
134833,5,{432},1.0,1.0,0.9810424327850342
75287,1,{430},1.0,1.0,0.9903540670871734
70452,5,{110},0.2,1.0,0.9948726654052734
97814,6,{100},1.0,0.5,0.9901764631271363
148457,3,{430},1.0,1.0,0.9903966128826142
59963,3,{521},1.0,1.0,0.994596141576767
10511,5,{332},1.0,1.0,0.9947217524051666
17556,3,{430},1.0,1.0,0.9912921726703644
107896,4,{321},1.0,1.0,0.9834059715270996
146106,3,{320},1.0,0.9,0.9887707233428955
88072,3,{430},1.0,1.0,0.988361942768097
93931,0,{211},0.8,0.7,0.9851758003234863
77343,0,{531},1.0,1.0,0.9925244092941284
140302,4,{321},1.0,1.0,0.9854794859886169
71954,3,{421},1.0,1.0,0.9908062577247619
136032,0,{321},1.0,0.5,0.9938115477561951
135767,3,{521},1.0,1.0,0.9963530957698822
105552,4,{221},1.0,1.0,0.9910694479942321
90669,1,{431},1.0,1.0,0.9964039027690887
12091,5,{322},1.0,1.0,0.9925011157989502
73037,0,{531},1.0,0.6,0.9971991300582885
79081,0,{320},1.0,0.3,0.9950629472732544
69140,2,{310},1.0,1.0,0.9964305698871613
140595,0,{210},1.0,1.0,0.9850994944572449
111260,1,{521},1.0,1.0,0.9931213676929473
5434,1,{411},1.0,1.0,0.9763358354568481
79859,1,{521},1.0,1.0,0.9925434231758118
67870,1,{521},1.0,0.9,0.9822835803031922
121407,0,{211},1.0,1.0,0.9832416415214539
123703,7,{111},1.0,0.6,0.994163554906845
34686,2,{711},1.0,1.0,0.993837982416153
112808,7,{433},1.0,0.9,0.9893607020378112
108703,5,{332},1.0,1.0,0.9827663838863373
121814,7,{111},1.0,1.0,0.997363293170929
64523,0,{531},0.9,1.0,0.9954895675182343
48383,3,{210},1.0,0.8,0.989274537563324
32538,4,{221},1.0,1.0,0.9916232347488403
145754,0,{320},1.0,0.9,0.9950816333293915
12688,3,{211},0.7,1.0,0.9780361592769623
63679,3,{310},1.0,1.0,0.9968731522560119
59854,1,{311},1.0,0.4,0.9738031625747681
7528,4,{221},1.0,1.0,0.9928117513656616
65386,0,{311},1.0,1.0,0.9859989762306214
109937,5,{221},0.6,1.0,0.9921956419944763
10839,1,{311},1.0,0.2,0.9795073628425598
89174,3,{510},0.4,0.8,0.9882640302181244
99887,4,{221},0.7,1.0,0.9884252190589905
81884,2,{510},0.3,1.0,0.9956037402153015
98741,3,{210},1.0,0.9,0.9888112664222717
90350,2,{711},1.0,0.7,0.9950648009777069
101492,6,{100},1.0,0.6,0.9931920409202576
47918,3,{530},0.8,1.0,0.9907912850379944
149504,4,{110},0.9,1.0,0.9961605429649353
135329,0,{321},1.0,1.0,0.988010847568512
91252,3,{530},1.0,1.0,0.985858142375946
22701,1,{521},0.6,1.0,0.9897426426410675
89320,3,{320},1.0,0.9,0.994408369064331
65163,4,{321},1.0,0.5,0.9899326384067535
91008,6,{711},1.0,1.0,0.9901378691196442
41642,3,{530},1.0,1.0,0.9937192320823669
81119,1,{521},0.9,1.0,0.9921110987663269
49644,0,{431},1.0,1.0,0.9956450760364532
42417,4,{221},1.0,1.0,0.9888444662094116
36399,7,{322},1.0,1.0,0.9936378002166748
83251,0,{431},1.0,1.0,0.9863261461257935
144142,4,{431},1.0,1.0,0.9940930128097534
43177,3,{310},1.0,1.0,0.9970873951911926
16324,1,{110},1.0,0.8,0.987681245803833
133156,3,{310},1.0,1.0,0.9955337107181549
95205,2,{410},1.0,0.9,0.9958497583866119
100827,3,{510},1.0,1.0,0.9950066924095153
66215,0,{441},1.0,1.0,0.9827879190444946
31705,4,{431},1.0,1.0,0.9882653713226318
110162,5,{433},1.0,1.0,0.996502161026001
149145,3,{430},1.0,0.9,0.9786925256252289
30227,3,{410},1.0,0.8,0.9968463361263276
111973,2,{521},1.0,1.0,0.9919763684272767
129029,1,{411},1.0,1.0,0.9783995032310486
11379,3,{110},1.0,1.0,0.9831623077392578
129019,5,{332},1.0,1.0,0.9894296705722809
125352,7,{211},1.0,1.0,0.9914763927459717
94532,5,{211},1.0,0.2,0.9891009867191315
100418,0,{531},1.0,1.0,0.9861357986927033
139480,4,{321},1.0,1.0,0.9884353041648865
148559,1,{110},0.8,1.0,0.9896299302577972
100864,6,{510},1.0,0.7,0.9857405900955201
123258,2,{510},1.0,0.6,0.9969397723674774
117032,5,{432},1.0,1.0,0.9949759304523468
36060,3,{320},1.0,0.8,0.9939735352993011
110551,0,{432},0.3,0.8,0.9854385554790497
22473,0,{431},1.0,1.0,0.9889098823070526
61762,1,{521},1.0,1.0,0.9845687925815583
38162,5,{221},1.0,1.0,0.9875957548618317
114386,5,{432},1.0,0.4,0.9878415107727051
116605,7,{111},1.0,1.0,0.997202205657959
61585,3,{521},1.0,1.0,0.9936024606227875
24843,4,{432},1.0,1.0,0.9817671418190003
9987,4,{221},1.0,1.0,0.9841939091682435
68458,1,{311},1.0,0.7,0.9825934112071991
24572,1,{521},0.6,1.0,0.9909586369991302
147207,0,Vicinal/Mixed,1.0,0.7,0.993002998828888
103142,5,{432},1.0,1.0,0.9958224058151245
65494,3,{310},1.0,1.0,0.9961962938308716
60688,3,{430},1.0,1.0,0.9916670858860016
104342,5,{332},1.0,0.6,0.9892659187316895
137435,4,{321},1.0,1.0,0.9913158655166626
76437,3,{410},1.0,1.0,0.9938742756843567
147629,0,{441},1.0,1.0,0.9879599571228027
93470,6,{711},1.0,1.0,0.9941966116428376
45022,2,{310},0.5,1.0,0.997883653640747
129150,1,Vicinal/Mixed,1.0,1.0,0.9941321074962616
59926,3,{521},0.9,1.0,0.9847918629646302
92366,0,{430},1.0,1.0,0.9928718984127045
5453,7,{111},1.0,1.0,0.9855319440364838
113377,2,{511},1.0,1.0,0.9949864208698272
12448,4,{221},1.0,1.0,0.9841894328594207
84950,3,{510},1.0,1.0,0.9882244169712067
107593,2,{410},1.0,1.0,0.9963975787162781
121116,2,{411},1.0,0.9,0.9796760261058808
77292,0,{531},1.0,1.0,0.9867390394210815
19405,3,{430},0.8,1.0,0.9924983561038971
4407,4,{221},1.0,1.0,0.9751428306102753
10842,1,{522},1.0,0.8,0.9816975057125091
12839,5,{111},0.9,0.9,0.994376415014267
144923,4,{331},1.0,1.0,0.9915778815746308
8971,5,{322},1.0,1.0,0.989923745393753
10440,7,{111},1.0,1.0,0.9848339796066284
55700,3,{521},1.0,0.9,0.9938602328300477
17586,1,{211},1.0,1.0,0.9894093811511994
27438,3,{430},1.0,1.0,0.9920654475688935
13178,0,{441},0.8,1.0,0.9879335045814515
19498,1,{211},1.0,0.5,0.9912738621234893
147670,3,{430},1.0,1.0,0.9912694990634918
42604,7,{432},1.0,0.2,0.9910390675067902
24765,0,{432},1.0,1.0,0.9858261585235596
121224,7,{111},1.0,1.0,0.9969068229198456
48637,3,{210},1.0,1.0,0.9873100876808166
120950,7,{322},1.0,1.0,0.9929212987422943
134991,5,{332},1.0,0.8,0.9925837397575379
99280,0,{210},1.0,1.0,0.9846416473388672
132210,5,{433},1.0,1.0,0.9939877390861511
24836,4,{432},1.0,1.0,0.985089910030365
142382,0,{531},1.0,1.0,0.9917827606201172
38528,0,{531},1.0,1.0,0.9965161621570587
20651,3,{421},1.0,1.0,0.9946030020713806
146782,3,{320},1.0,0.9,0.9938576281070709
84729,1,{211},1.0,1.0,0.9864078402519226
142241,4,{431},1.0,1.0,0.9967738211154937
51189,3,{521},1.0,1.0,0.99478200674057
8513,1,{411},1.0,1.0,0.9798389554023743
118873,0,{432},1.0,1.0,0.986107224225998
122599,2,{510},1.0,0.6,0.9961781322956085
130049,7,{322},1.0,1.0,0.9919918119907379
2533,5,{332},1.0,1.0,0.9885374069213867
29513,3,{521},1.0,1.0,0.9947348952293396
45463,0,{210},1.0,0.9,0.9866613149642944
93789,3,{210},1.0,1.0,0.9842043697834015
8954,0,{211},1.0,1.0,0.9620081424713135
65833,3,{421},1.0,1.0,0.9931789577007294
18029,4,{432},1.0,1.0,0.9803906798362731
69729,1,{521},1.0,1.0,0.991841459274292
15059,0,Vicinal/Mixed,0.6,0.3,0.983761328458786
77855,0,{431},1.0,1.0,0.9964905679225922
135911,3,{310},1.0,1.0,0.9958015501499176
108961,7,{433},0.6,1.0,0.9922246873378754
54419,0,{421},1.0,1.0,0.9861226439476013
93081,1,{331},1.0,1.0,0.9945878922939301
15806,5,{432},1.0,0.5,0.9888086378574371
103987,6,{510},1.0,0.9,0.9958502888679505
64817,1,{521},1.0,1.0,0.9833075344562531
140384,4,{221},1.0,1.0,0.987604022026062
49854,4,{432},1.0,1.0,0.9622758567333222
3981,0,{211},1.0,1.0,0.9823642194271087
59703,4,{321},1.0,1.0,0.991646808385849
33796,4,{221},1.0,1.0,0.9781134307384491
116517,5,{111},1.0,0.4,0.9877773642539978
147694,1,{110},0.9,1.0,0.9867955565452575
117034,4,{521},1.0,1.0,0.9861663758754731
114138,6,{711},1.0,1.0,0.9950025498867034
59984,3,{521},1.0,1.0,0.9934725046157837
77818,0,{431},1.0,1.0,0.991577786207199
80215,0,{431},1.0,1.0,0.9946669816970826
31626,4,{321},1.0,0.4,0.9910911619663239
43640,3,{210},0.9,1.0,0.9885175347328186
129732,1,{521},1.0,1.0,0.983305835723877
107624,2,{410},1.0,0.8,0.9961778998374939
109281,4,{221},1.0,1.0,0.9913057684898376
32706,3,{410},1.0,0.9,0.9971378386020661
126939,1,{311},1.0,0.6,0.9741563081741333
76868,3,{522},1.0,1.0,0.9913299381732941
37735,2,{711},1.0,1.0,0.9953763067722321
78930,4,{110},0.8,1.0,0.9883631348609925
109818,4,{432},1.0,0.3,0.9855911612510682
52709,0,{431},1.0,1.0,0.9955064594745636
7453,5,{332},1.0,1.0,0.9887597620487213
127045,7,{111},1.0,0.9,0.9722370028495788
138450,4,{221},1.0,1.0,0.9933530747890472
60992,0,{522},1.0,1.0,0.9752516865730285
58073,0,{411},1.0,0.9,0.9815746307373047
123230,2,{711},1.0,1.0,0.9956767499446869
4525,4,{441},0.6,1.0,0.9834304988384247
109929,7,{421},0.3,0.6,0.994881945848465
126730,7,{522},1.0,1.0,0.9942880511283875
119867,2,{511},1.0,1.0,0.9891894817352295
51020,3,{530},1.0,1.0,0.9853430092334747
66283,1,{431},1.0,1.0,0.9931356310844421
8088,6,{100},1.0,1.0,0.9955020487308502
69491,4,{421},1.0,1.0,0.9957633316516876
148916,3,{430},0.7,1.0,0.9910932660102845
88695,1,{441},1.0,0.7,0.984311431646347
82556,1,{110},1.0,1.0,0.9896085143089295
46912,1,{521},1.0,0.9,0.9944942593574524
104297,4,{221},1.0,1.0,0.9942999362945557
134470,3,{521},1.0,1.0,0.9961689591407776
32254,4,{321},1.0,0.3,0.9909732580184937
66726,3,{310},1.0,1.0,0.9957645893096924
3582,7,{111},1.0,1.0,0.9864966154098511
138881,4,{421},1.0,1.0,0.9961565911769867
121542,5,{322},1.0,0.6,0.9928596138954162
136963,4,{421},1.0,0.8,0.9908041059970856
96474,3,{510},0.4,0.7,0.9931650340557099
43094,3,{210},1.0,1.0,0.9859606981277466
88839,0,{210},1.0,1.0,0.9907483339309693
34488,5,{332},1.0,1.0,0.9864227950572968
49354,0,{211},1.0,1.0,0.9896424114704132
30398,4,{432},1.0,0.9,0.9908358931541443
112845,6,{711},1.0,1.0,0.9945549964904785
36556,2,{711},1.0,1.0,0.9874530792236328
44148,0,{431},0.9,1.0,0.9963084161281586
114278,4,{432},1.0,0.8,0.9873579263687133
129454,4,{522},1.0,1.0,0.992499840259552
70337,1,{521},1.0,1.0,0.9915513575077057
143588,4,{431},1.0,1.0,0.9939930260181427
89388,3,{530},1.0,1.0,0.9914125382900238
56086,0,{211},1.0,1.0,0.9844724774360657
88009,1,{441},0.8,1.0,0.9753166258335113
115432,6,{711},1.0,1.0,0.9959480106830597
75691,1,{411},1.0,0.9,0.9853880107402802
41621,3,{530},1.0,1.0,0.9908129870891571
14260,6,{100},1.0,0.8,0.9947673678398132
128292,7,{433},1.0,1.0,0.9815166175365448
90199,1,{432},0.6,1.0,0.9801620006561279
60426,0,{522},0.6,1.0,0.9877676248550415
87536,1,{431},1.0,1.0,0.9921572804450989
13746,6,{100},1.0,1.0,0.9949691772460938
32545,3,{521},1.0,1.0,0.9956670284271241
144576,1,{331},1.0,1.0,0.9794568002223969
10409,7,{111},1.0,1.0,0.9939468264579773
69449,4,{421},1.0,0.3,0.9922150552272797
96612,0,{431},1.0,1.0,0.9782603979110718
93525,4,{441},1.0,1.0,0.9922857224941254
52101,0,{431},1.0,1.0,0.9955986440181732
51590,1,{331},1.0,1.0,0.9855870127677917
57485,0,{421},1.0,0.7,0.9806634247303009
144226,4,{431},0.1,0.3,0.9818499863147736
22971,6,{711},1.0,1.0,0.994139677286148
134508,3,{521},1.0,1.0,0.9925910592079162
119318,2,{711},1.0,1.0,0.9932367444038391
105783,3,{410},1.0,0.8,0.9925076007843018
1166,0,{311},1.0,1.0,0.9823122203350068
140779,4,{321},1.0,1.0,0.9925982534885407
66503,0,{421},1.0,1.0,0.9871797859668732
116542,5,{111},0.9,0.9,0.9928182184696197
49381,7,{211},0.6,1.0,0.9885477840900421
147273,3,{430},1.0,0.8,0.9955371499061585
116767,3,{510},1.0,1.0,0.9914916574954986
76662,0,{531},1.0,1.0,0.9892620503902435
37074,3,{410},0.6,1.0,0.9974851667881012
99362,3,{310},1.0,0.7,0.992012107372284
42429,0,{531},1.0,0.8,0.9883628010749816
107944,4,{531},1.0,1.0,0.9839499175548554
113481,2,{711},1.0,1.0,0.992165720462799
36160,1,{432},1.0,0.8,0.994705981016159
116983,5,{432},0.7,1.0,0.985753184556961
133835,3,{521},1.0,1.0,0.992906105518341
140849,4,{321},1.0,1.0,0.9866014957427979
115331,7,{111},1.0,1.0,0.9844819724559783
121962,2,{510},1.0,0.6,0.9968648195266724
57909,0,{321},0.8,1.0,0.9832147181034088
125711,7,{433},1.0,0.9,0.987044483423233
85398,0,{211},0.9,1.0,0.9439942359924316
74038,3,{410},1.0,0.7,0.9933691501617432
74059,7,{110},1.0,1.0,0.9958650708198548
98552,0,{531},1.0,1.0,0.9957978010177613
73708,7,{531},1.0,0.6,0.993941605091095
45244,4,{421},1.0,1.0,0.9958220601081849
34934,3,{531},1.0,1.0,0.9973381638526917
144639,1,{331},1.0,1.0,0.9946291089057923
17273,7,{433},1.0,1.0,0.9941361248493195
62092,4,{431},1.0,1.0,0.9955076992511749
42193,0,{531},1.0,1.0,0.9887817084789277
91020,6,{510},1.0,0.5,0.9910236597061157
109841,4,{531},1.0,1.0,0.9872720301151275
23635,4,{321},1.0,1.0,0.9837617635726928
120273,5,{433},1.0,1.0,0.995572543144226
6789,2,{711},0.6,1.0,0.9870459496974945
109172,4,{432},1.0,0.5,0.9819020092487335
144320,4,{431},1.0,1.0,0.99273641705513
77318,0,{531},1.0,1.0,0.9885143935680389
27457,3,{430},1.0,1.0,0.9782543480396271
128512,1,Vicinal/Mixed,1.0,0.9,0.9937333285808563
8313,0,{211},1.0,1.0,0.9824783086776734
64679,0,{522},1.0,0.8,0.9896383821964264
142962,4,{531},1.0,1.0,0.9922377049922944
106775,4,{221},1.0,1.0,0.9877585589885711
15531,6,{100},1.0,1.0,0.9973676979541779
137582,4,{421},1.0,1.0,0.9965591251850128
23312,5,{332},1.0,1.0,0.9926633656024932
114469,1,{521},1.0,1.0,0.9902928709983826
17850,7,{433},1.0,0.6,0.9800523042678833
18807,3,{522},1.0,0.3,0.9939806282520294
88332,2,{521},1.0,0.7,0.9947521984577179
111412,5,{433},1.0,0.9,0.9982719898223877
78824,2,{511},1.0,1.0,0.984081643819809
90735,1,{321},1.0,1.0,0.9953197538852692
14508,1,{211},1.0,1.0,0.988708233833313
44832,0,{531},1.0,1.0,0.9938770115375519
79382,0,{522},1.0,1.0,0.9833207726478577
127171,1,{511},1.0,0.4,0.9969531297683716
125828,7,{111},1.0,1.0,0.9945893108844757
7409,6,{711},1.0,1.0,0.9876305401325226
76681,0,{531},1.0,1.0,0.9893124222755432
33377,7,{322},1.0,1.0,0.9939221024513245
10626,6,{100},1.0,1.0,0.9963657975196838
124384,1,{411},1.0,1.0,0.974531066417694
36384,3,{310},1.0,1.0,0.9977606475353241
124769,0,{522},0.7,1.0,0.9921325743198395
90056,3,{530},1.0,1.0,0.9881810545921326
134506,5,{332},1.0,1.0,0.9859980463981628
57581,3,{210},1.0,0.8,0.9891166269779206
30927,2,{510},1.0,1.0,0.9963862538337708
23573,0,{432},1.0,1.0,0.9803029119968414
114791,6,{711},1.0,1.0,0.9945571303367615
63556,1,{311},1.0,0.9,0.9808808147907258
93729,3,{530},1.0,1.0,0.9869065403938293
115338,2,{511},1.0,0.9,0.9960411369800568
23744,3,{430},1.0,1.0,0.9927553176879883
12470,6,{100},1.0,1.0,0.9980010390281677
5149,4,{441},0.7,1.0,0.9775131106376648
37511,3,{521},1.0,1.0,0.9922438800334931
58534,0,{421},1.0,0.8,0.9860579192638397
92675,2,{310},1.0,1.0,0.997895348072052
124149,3,{522},0.4,1.0,0.9902113258838654
59074,4,{321},1.0,1.0,0.9908626735210418
32947,4,{531},1.0,1.0,0.9893822371959686
136363,0,{521},1.0,0.8,0.9826502680778504
58954,3,{320},1.0,0.7,0.9844741582870483
75286,1,{430},0.7,1.0,0.9871224284172058
138396,0,{421},1.0,0.8,0.9914428770542145
3462,0,{311},0.9,0.9,0.9756034195423127
19801,3,{510},0.9,1.0,0.9814343273639679
40420,3,{530},1.0,0.6,0.9835536420345307
37353,1,{321},1.0,1.0,0.997182959318161
17386,6,{100},1.0,1.0,0.9926119923591614
40200,7,{211},1.0,1.0,0.9937527596950531
88186,3,{530},1.0,0.8,0.9933577239513397
39012,0,{211},1.0,1.0,0.9777480244636536
93325,0,{211},1.0,0.9,0.979145747423172
117717,5,{332},0.6,0.3,0.9961667239665986
79022,0,{431},1.0,1.0,0.9945425450801849
133100,3,{521},1.0,1.0,0.9963239789009094
31053,2,{711},1.0,1.0,0.9867305517196655
116743,6,{711},0.8,0.6,0.9912950158119201
28192,3,{421},1.0,1.0,0.9957598745822906
42446,3,{210},0.5,1.0,0.9920923352241516
34901,3,{321},1.0,1.0,0.9953740417957306
68023,3,{430},1.0,1.0,0.9891685366630554
59180,0,{522},1.0,1.0,0.9899872422218323
27186,3,{510},1.0,0.8,0.9944833934307098
25482,4,{321},1.0,1.0,0.9864411234855652
29414,3,{421},1.0,0.9,0.9947303712368012
19214,5,{432},1.0,0.6,0.9930226564407348
68671,0,{441},1.0,1.0,0.9817929983139038
60726,1,{441},0.7,1.0,0.9921042144298553
14341,4,{221},1.0,1.0,0.9738268852233887
142193,4,{431},1.0,0.7,0.9931076169013977
110670,5,{332},1.0,1.0,0.9918938279151917
12756,5,{322},1.0,0.5,0.995285564661026
107040,3,{410},0.8,1.0,0.9944267749786377
145641,1,{431},1.0,1.0,0.9938891530036926
36062,3,{320},1.0,0.9,0.9939345479011535
10491,6,{711},0.6,1.0,0.9896614789962769
135429,0,{321},1.0,1.0,0.9859045147895813
35660,4,{221},1.0,1.0,0.9893255531787872
59161,3,{521},1.0,1.0,0.9932600796222687
95720,3,{310},1.0,1.0,0.9937706172466279
60407,3,{521},1.0,1.0,0.9917390584945679
24173,6,{510},1.0,0.9,0.9894792795181274
144182,4,{531},1.0,1.0,0.9799909353256225
19693,1,{511},1.0,0.6,0.9927734673023224
101268,3,{310},1.0,1.0,0.9965861558914184
108332,7,{433},0.3,1.0,0.9920940041542053
94206,0,{320},1.0,1.0,0.9955182671546936
77219,0,{431},1.0,1.0,0.9927487850189209
126414,7,{111},1.0,1.0,0.9802810370922088
108702,5,{332},1.0,1.0,0.9889915645122528
70323,1,{521},1.0,1.0,0.988546758890152
63851,3,{530},1.0,0.6,0.9940708458423615
60149,1,{441},1.0,1.0,0.9930204153060913
82787,0,{531},1.0,0.3,0.9894617140293122
28677,3,{430},1.0,0.9,0.9802862107753754
25348,3,{510},1.0,0.9,0.9952379107475281
27700,5,{332},1.0,1.0,0.9967901110649109
34703,0,{432},1.0,1.0,0.9916942059993744
54503,3,{210},1.0,1.0,0.9913081586360931
22918,3,{510},1.0,1.0,0.9959880650043488
109593,2,{510},1.0,0.3,0.9942614495754242
49639,0,{431},1.0,0.8,0.9961528420448303
147563,0,{441},1.0,1.0,0.9804173588752747
20586,0,{431},1.0,1.0,0.9794580459594726
13062,4,{221},0.3,1.0,0.9872072041034698
112610,5,{332},1.0,1.0,0.9885109066963196
118819,0,{432},1.0,1.0,0.9757651388645172
106928,2,{310},1.0,1.0,0.9968705177307129
76126,3,{421},1.0,0.8,0.9961073696613312
131676,5,{332},1.0,1.0,0.9962267518043518
30514,0,{320},1.0,0.4,0.996112334728241
30637,4,{432},1.0,1.0,0.9964409410953522
5669,6,{100},1.0,1.0,0.9976926267147064
129538,7,{322},1.0,1.0,0.9942032694816589
145841,0,{320},1.0,1.0,0.9952301979064941
53328,1,{441},1.0,0.9,0.986497312784195
83797,0,{441},1.0,1.0,0.979317170381546
83919,1,{431},1.0,1.0,0.9965036034584045
631,6,{100},1.0,1.0,0.9974290668964386
99266,4,{221},0.6,1.0,0.9918626248836517
31261,4,{432},1.0,1.0,0.9953274846076965
123397,7,{432},1.0,1.0,0.9945458173751831
122527,7,{111},1.0,1.0,0.9872712671756745
108261,5,{433},1.0,1.0,0.9954621613025665
55506,1,{521},1.0,1.0,0.9814985513687133
84925,3,{510},1.0,1.0,0.9923270404338836
113247,5,{332},1.0,1.0,0.9974355041980744
89251,0,{441},1.0,0.6,0.9816861271858215
113827,1,{521},1.0,1.0,0.991440725326538
113801,5,{432},1.0,1.0,0.9851704180240631
37126,2,{711},1.0,1.0,0.994391816854477
102639,5,{322},1.0,1.0,0.9935824394226074
63462,0,{421},1.0,1.0,0.9770241200923919
144675,3,{530},1.0,0.8,0.9869174718856811
63087,3,{310},1.0,1.0,0.9951390027999878
784,1,{331},1.0,1.0,0.9942010760307312
38824,0,{432},1.0,1.0,0.9769599497318268
82414,2,{511},1.0,1.0,0.9864076197147369
141527,4,{321},1.0,1.0,0.9867408514022827
50215,3,{210},1.0,1.0,0.9868905782699585
40529,3,{531},0.9,1.0,0.9973298370838165
140916,4,{531},1.0,1.0,0.9891351759433746
34521,3,{310},1.0,1.0,0.9976089060306549
61669,1,{311},1.0,0.9,0.9830978810787201
119515,4,{421},0.6,1.0,0.990773719549179
146626,4,{441},0.4,1.0,0.9746665179729461
99448,5,{322},1.0,0.3,0.9939661622047424
43937,2,{511},0.6,1.0,0.9813312530517578
20552,1,{431},1.0,1.0,0.9946484446525574
112906,6,{100},1.0,1.0,0.993183821439743
134020,0,{522},1.0,1.0,0.9813779175281525
135203,3,{310},1.0,0.8,0.9962172269821167
38845,0,{432},1.0,1.0,0.988972806930542
143686,4,{431},1.0,1.0,0.995318740606308
119159,2,{511},1.0,1.0,0.9953087508678437
33114,4,{432},0.8,0.9,0.9941609025001525
25749,5,{332},1.0,0.2,0.9942453861236572
108578,4,{531},1.0,1.0,0.9888819515705108
28165,4,{432},0.9,1.0,0.9931164920330048
98465,0,{431},1.0,1.0,0.9823040843009949
99989,4,{432},1.0,1.0,0.9946776688098907
462,6,{711},1.0,1.0,0.9848458170890808
122413,1,{411},1.0,0.9,0.9781425893306732
8717,5,{332},1.0,1.0,0.9915595412254333
59126,4,{321},1.0,1.0,0.9889341056346893
112353,4,{321},1.0,1.0,0.9868399977684021
139320,3,{210},1.0,1.0,0.9821495294570923
92370,0,{430},1.0,1.0,0.9939281642436981
8504,5,{433},1.0,0.4,0.9935697376728058
109592,2,{510},1.0,0.6,0.9938100278377533
28646,0,{430},1.0,1.0,0.9946221292018891
32811,0,{432},1.0,1.0,0.9911628365516663
24921,1,{431},1.0,1.0,0.9900928795337677
31619,0,{432},1.0,0.8,0.9937540769577027
43487,3,{530},1.0,1.0,0.9923487722873687
90206,4,{211},0.4,0.5,0.9780731618404388
81752,0,{211},0.9,0.8,0.9817047953605652
145973,0,{320},1.0,0.9,0.9907562911510468
50584,1,{521},0.8,1.0,0.9938516855239868
63384,3,{421},1.0,0.5,0.9927613914012909
137794,3,{521},1.0,1.0,0.9959692418575287
92311,4,{441},0.7,1.0,0.9826779186725616
88991,2,{521},1.0,0.8,0.9934783339500427
120681,3,{510},1.0,1.0,0.9947368741035462
39349,3,{210},1.0,1.0,0.9910854279994965
109938,5,{221},1.0,0.8,0.9927149772644043
58956,1,{441},1.0,1.0,0.9915508508682251
